text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
Little starting to finally fill better from this nasty flu and strep #lovekohls 🙌🏾 #sweepstakes,FALSE,0,NA,3/5/19 16:53,FALSE,NA,1.10298E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",whitt_nichole,0,FALSE,FALSE,NA,NA,,,
So sick I can barely move &amp; my baby has the flu 😔,FALSE,0,NA,3/5/19 16:52,FALSE,NA,1.10298E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PrettyLow_Kie,0,FALSE,FALSE,NA,NA,,,
@GadSaad You continue to spread like a flu while the ostriches rest upon their sandy laurels.,FALSE,1,GadSaad,3/5/19 16:52,FALSE,1.10297E+18,1.10298E+18,116579971,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LorgarOfTheWord,0,FALSE,FALSE,NA,NA,,,
"@solidstomak Ugghh, those people are idiots.
1.) There are mutiple flu strains and the shots are this year's best g… https://t.co/032L5rRKc7",FALSE,3,solidstomak,3/5/19 16:52,TRUE,1.10297E+18,1.10298E+18,130777685,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ShepKyred,0,FALSE,FALSE,NA,NA,,,
Watch This BEFORE You Get A Flu shot https://t.co/quRbYWIJ1x,FALSE,0,NA,3/5/19 16:51,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",klp1965,0,FALSE,FALSE,NA,NA,,,
the flu won this one 😭😷,FALSE,0,NA,3/5/19 16:50,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ohhty_,0,FALSE,FALSE,NA,NA,,,
"Making this Dipset/Dipset affiliate playlist and Slime Flu 2 gets me so sad. 

Vado was deadass 😭",FALSE,0,NA,3/5/19 16:49,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",callmelit,0,FALSE,FALSE,NA,NA,,,
@gianna_marie6 I’ve competed with the flu before so there for she’s incorrect,FALSE,2,gianna_marie6,3/5/19 16:49,FALSE,1.10281E+18,1.10297E+18,1115851394,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",avie_trey16,0,FALSE,FALSE,NA,NA,,,
I have flu. Send money,FALSE,2,NA,3/5/19 16:49,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PrinceTheChris,0,FALSE,FALSE,NA,NA,,,
"It doesn’t matter what illness I have: fever, flu, hang nail, etc.  All I want it chicken noodle soup, ginger ale and saltine crackers.",FALSE,0,NA,3/5/19 16:48,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JeremyAlbright,0,FALSE,FALSE,NA,NA,,,
Bro. The flu and measles are two badly different viruses with starkly different complications. Don’t compare requir… https://t.co/cdniOmQ9cA,FALSE,0,NA,3/5/19 16:47,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kellyFreckles,0,FALSE,FALSE,NA,NA,,,
"@cspan @RandPaul But wait, isn’t his argument sort of apples to oranges? The flu changes strains every year but do… https://t.co/PYyFWdGlhc",FALSE,1,cspan,3/5/19 16:47,TRUE,1.10297E+18,1.10297E+18,15675138,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ghostly_ennui,0,FALSE,FALSE,NA,NA,,,
@41actionnews Flu still wild and crazy in KC? This wild and crazy song will beat it: https://t.co/XVEt9ohmp6,FALSE,0,41actionnews,3/5/19 16:47,FALSE,NA,1.10297E+18,32545745,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WyJoMedia,0,FALSE,FALSE,NA,NA,,,
@kmbc Hate the flu? Let's jam instead: https://t.co/XVEt9ohmp6,FALSE,0,kmbc,3/5/19 16:47,FALSE,NA,1.10297E+18,15651634,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WyJoMedia,0,FALSE,FALSE,NA,NA,,,
So how is being diagnosed with the flu not an excused absence from work 🤔🤔🤔,FALSE,0,NA,3/5/19 16:46,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",1800tequ,0,FALSE,FALSE,NA,NA,,,
@leftarmisme I'm not going to like that. You are not the worst. That's the flu talking.,FALSE,1,leftarmisme,3/5/19 16:46,FALSE,1.10297E+18,1.10297E+18,716155526,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RedHawkins,0,FALSE,FALSE,NA,NA,,,
"Avoiding this season’s #flu or #cold might be hard, but here are ways to treat your symptoms on a budget. #netDE https://t.co/snD5Fq6szu",FALSE,1,NA,3/5/19 16:46,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HealthFirstDE,0,FALSE,FALSE,NA,NA,,,
.........sit down. I was going full out three or four times with the Flu a few weeks before nationals. https://t.co/iH01JcuRGo,FALSE,4,NA,3/5/19 16:46,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",cheeringuy100,1,FALSE,FALSE,NA,NA,,,
@Nicole_Cliffe I was in grad school and my mentor was blind. I had the flu and she called desperate for a ride to t… https://t.co/GrvwTNN2zl,FALSE,0,Nicole_Cliffe,3/5/19 16:46,TRUE,1.10265E+18,1.10297E+18,208643146,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Bethypam,0,FALSE,FALSE,NA,NA,,,
"@DocBastard CDC schedule has flu shots as early as 6 months, and yes. They have mercury",FALSE,0,DocBastard,3/5/19 16:46,FALSE,1.10297E+18,1.10297E+18,468669904,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FightTheCensors,0,FALSE,FALSE,NA,NA,,,
"@KCTV5 Flu still spreading in Kansas City? Let's spread this \viral\"" sing song on how to beat it instead: https://t.co/XVEt9ohmp6""",FALSE,0,KCTV5,3/5/19 16:46,FALSE,NA,1.10297E+18,14861004,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WyJoMedia,0,FALSE,FALSE,NA,NA,,,
This flu&lt;&lt;&lt;&lt;&lt;,FALSE,0,NA,3/5/19 16:46,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",KingCaylan,0,FALSE,FALSE,NA,NA,,,
"Home sick today, trying to rest up for the week. But there is a bright spot: @RossGay18 Book Of Delights is saving… https://t.co/Uj15y3XtmA",FALSE,1,NA,3/5/19 16:46,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",wren_beth,0,FALSE,FALSE,NA,NA,,,
@fox4kc Flu season still alive and well in KC. Let's beat the sickness with a SICK BEAT: https://t.co/XVEt9ohmp6,FALSE,0,fox4kc,3/5/19 16:45,FALSE,NA,1.10297E+18,6817432,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WyJoMedia,0,FALSE,FALSE,NA,NA,,,
@Heatherwaz1 Oooh no! Did you have pain in your sinuses too? I’m worried I’m getting the flu/cold 😟,FALSE,0,Heatherwaz1,3/5/19 16:45,FALSE,1.10297E+18,1.10297E+18,8.5511E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jillydukez,0,FALSE,FALSE,NA,NA,,,
"@BotActive When my oldest got the flu mist vaccine, he had a terrible GI reaction and diarrhea for nearly 2 months… https://t.co/bbrl7jiRQ4",FALSE,0,BotActive,3/5/19 16:45,TRUE,1.10297E+18,1.10297E+18,1.05914E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TraceyLeigh02,0,FALSE,FALSE,NA,NA,,,
"Day 7 in my new place:
Me and my son have the flu
*unpack more when I'm not dying",FALSE,0,NA,3/5/19 16:45,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Lexius62,0,FALSE,FALSE,NA,NA,,,
Thought this would be first winter to miss getting flu because I work from home and my husband and I used to get ea… https://t.co/GmcVzModT4,FALSE,5,NA,3/5/19 16:45,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",romepix,0,FALSE,FALSE,NA,NA,,,
@WritesJodi Does near mortally wounded count? I don't think I've every written any getting the flu.,FALSE,1,WritesJodi,3/5/19 16:45,FALSE,1.10263E+18,1.10297E+18,9.98245E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",GalaxyZento,0,FALSE,FALSE,NA,NA,,,
"Even if you're not aware of it, it's likely that your emotions will influence someone around you today.

Emotions c… https://t.co/pUZipwxlep",FALSE,1,NA,3/5/19 16:45,TRUE,NA,1.10297E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",westsidehealth,0,FALSE,FALSE,NA,NA,,,
"The most frustrating part of having a uterus is that once a month you can have back/stomach pain, nausea, chills, e… https://t.co/Opfo2Zkb91",FALSE,1,NA,3/5/19 16:44,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",et_beards,0,FALSE,FALSE,NA,NA,,,
"Norwalk, Ohio High School Student Ethan Lindenberger urges more education/outreach about #vaccines to young people… https://t.co/Mv6va2I4Mu",FALSE,0,DonnaYoungDC,3/5/19 16:44,TRUE,1.10297E+18,1.10297E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,
"There is much to be done: banning e-cigs w/appealing kids flavors, getting a strong budget for kids, strengthening… https://t.co/km8Tqy2sq0",FALSE,0,NA,3/5/19 16:44,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NICUBatman,0,FALSE,FALSE,NA,NA,,,
"#Avianflu outbreaks hit Asian, African #poultry https://t.co/Zu6m4GcV5S https://t.co/ubLaBwlefb",FALSE,1,NA,3/5/19 16:44,FALSE,NA,1.10297E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",WATTAgNet,0,FALSE,FALSE,NA,NA,,,
@knoxx1616 Want to switch places. Currently have a flu and I don't want to be bedridden 😢 hopefully cured before TFF,FALSE,1,knoxx1616,3/5/19 16:43,FALSE,1.10297E+18,1.10297E+18,1.01598E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",IonX01X,0,FALSE,FALSE,NA,NA,,,
"@KenKalthoffNBC5 @DallasCountyTx @NBCDFW Ken, the best way to beat the flu is with a VIRAL tune: https://t.co/XVEt9ohmp6",FALSE,0,KenKalthoffNBC5,3/5/19 16:42,FALSE,1.10296E+18,1.10297E+18,425189805,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WyJoMedia,0,FALSE,FALSE,NA,NA,,,
How Philadelphia City Officials Helped the Spanish Flu Take Hold – Philadelphia Video https://t.co/jgI7A6V4yr https://t.co/2PA2ixeDrn,FALSE,0,NA,3/5/19 16:42,FALSE,NA,1.10297E+18,NA,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",phillyinformer,0,FALSE,FALSE,NA,NA,,,
Literally whoever gave me the flu can eat shit. 🖕🏻,FALSE,3,NA,3/5/19 16:41,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",imcourtney13,2,FALSE,FALSE,NA,NA,,,
"Well, with a few other family members also sick who were only at certain gatherings, I think we've determined what… https://t.co/oRw5jco9g9",FALSE,1,NA,3/5/19 16:41,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WarrenG1983,0,FALSE,FALSE,NA,NA,,,
".@pedschief urges doctors to listen, understand, respect concerns, &amp; individualize education to respond to vaccine-… https://t.co/ntt8rgFoAa",FALSE,0,DonnaYoungDC,3/5/19 16:40,TRUE,1.10297E+18,1.10297E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,
"#Flu is still circulating in Tennessee. Can you recognize the symptoms? It's not too late to get a flu shot, and ou… https://t.co/FHsZCLyFzK",FALSE,1,NA,3/5/19 16:40,TRUE,NA,1.10297E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",TNDeptofHealth,2,FALSE,FALSE,NA,NA,,,
"@CDCgov If you guys need a catchy sing a long way to spread flu prevention, here ya go: https://t.co/XVEt9ohmp6",FALSE,0,CDCgov,3/5/19 16:39,FALSE,1.10297E+18,1.10297E+18,146569971,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",WyJoMedia,0,FALSE,FALSE,NA,NA,,,
I dislike flying just for one reason: the probability that I will get a flu or allegies is about ~75%. It sucks. No… https://t.co/lSaXy8OGHn,FALSE,0,NA,3/5/19 16:39,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",okextraa,0,FALSE,FALSE,NA,NA,,,
i haven’t gotten sick at all this flu season my white blood cells are really on x games mode,FALSE,2,NA,3/5/19 16:39,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lreadyno,0,FALSE,FALSE,NA,NA,,,
At the doctors waiting on flu test results,FALSE,0,NA,3/5/19 16:39,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",amber_siero,0,FALSE,FALSE,NA,NA,,,
".@SenatorHassan: Only about half women receive #flu vaccine during pregnancy. Why? 
.@SaadOmer3: There's a huge \fe… https://t.co/yMfoBUBtvK""",FALSE,0,DonnaYoungDC,3/5/19 16:38,TRUE,1.10297E+18,1.10297E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,
Pretty sure I have either the stomach flu oooorrrr food poisoning. I’m. THRIVING.,FALSE,0,NA,3/5/19 16:38,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",50_ShadesOfZAY,0,FALSE,FALSE,NA,NA,,,
I might be the next person to die from the flu,FALSE,0,NA,3/5/19 16:37,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lexx_171,0,FALSE,FALSE,NA,NA,,,
Odubel Herrera is dealing with the flu and will miss a few days. #Phillies,FALSE,12,NA,3/5/19 16:36,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ScottLauber,5,FALSE,FALSE,NA,NA,,,
"So. Ty has the flu, and Eowyn has the flu, and Lucas has the flu. But Lucas has type A. So fuck me I guess.😐",FALSE,0,NA,3/5/19 16:36,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ShelbyDraughn,0,FALSE,FALSE,NA,NA,,,
They literally ask me to work overtime at the worst times. Like no. When I’m killing this cardio session.,FALSE,0,NA,3/5/19 16:36,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FLU_2Cold,0,FALSE,FALSE,NA,NA,,,
"No one said that particular shot does, this was ONLY in Denmark, y’all will read anything on the internet and belie… https://t.co/U3oyRGuvFF",FALSE,2,NA,3/5/19 16:35,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",xkrstina,2,FALSE,FALSE,NA,NA,,,
@grayladywriter This is great! Definitely plenty of colds and flu going around 😏 thanks Angela 😊,FALSE,1,grayladywriter,3/5/19 16:35,FALSE,1.10297E+18,1.10297E+18,9.11729E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WritesJodi,0,FALSE,FALSE,NA,NA,,,
@flowerpot197 @michaelmeans49 @SemperFI1122 @killabeas69 @RichardAustin77 @fishinfool1960 @washington_bear… https://t.co/jyUFVUkzMm,FALSE,2,flowerpot197,3/5/19 16:35,TRUE,1.10297E+18,1.10297E+18,9.44728E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",bellaluz88,2,FALSE,FALSE,NA,NA,,,
"@grayladywriter I’m much better today, thanks! Mine was the plain old flu, no spymaster here 😉",FALSE,1,grayladywriter,3/5/19 16:34,FALSE,1.10297E+18,1.10297E+18,9.11729E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WritesJodi,0,FALSE,FALSE,NA,NA,,,
Just got swabbed/diagnosed with the flu. Influenza type A. It’s going around my area like the plague right now. Hom… https://t.co/naiXlV7XOy,FALSE,1,NA,3/5/19 16:33,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RachelPeyton2,0,FALSE,FALSE,NA,NA,,,
This flu is kicking my fucking ass,FALSE,0,NA,3/5/19 16:33,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Laurenashleyb_,0,FALSE,FALSE,NA,NA,,,
Well now I have the flu is it too late to go get the flu shot 😂😂,FALSE,0,NA,3/5/19 16:33,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CollinsKasey90,0,FALSE,FALSE,NA,NA,,,
flu is not welcomed at all in this cold temperature 🌬,FALSE,0,NA,3/5/19 16:33,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",_bkriiii,0,FALSE,FALSE,NA,NA,,,
The Flu: What To Do If You Get Sick https://t.co/kOelHTkzDO via @CDCgov,FALSE,0,NA,3/5/19 16:32,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",antoniodivine,0,FALSE,FALSE,NA,NA,,,
Desperate for some of these &amp; Spring to arrive 🤒 #pancakeday #shrovetuesday #crepes #pancakes #flu… https://t.co/x7jQJffsp9,FALSE,0,NA,3/5/19 16:32,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SoffiaB4U,0,FALSE,FALSE,NA,NA,,,
"@cassidyhawks We are all in an arrogantly oblivious place these days, I agree.  I’m home with the flu, as much as i… https://t.co/0p0X4X7Umh",FALSE,1,cassidyhawks,3/5/19 16:31,TRUE,1.10285E+18,1.10297E+18,3189376595,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",341Healer,0,FALSE,FALSE,NA,NA,,,
@vibe_flu @kellyalbrecht @Rachel_Sennott Why thank you! 😌 I like you too,FALSE,1,vibe_flu,3/5/19 16:31,FALSE,1.10296E+18,1.10297E+18,2305715850,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",MsDanaHamilton,0,FALSE,FALSE,NA,NA,,,
I got the flu shot and I’m sick 2 days later 🙃,FALSE,0,NA,3/5/19 16:31,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Alexis_Haggerty,0,FALSE,FALSE,NA,NA,,,
".@BillCassidy, also a physician, strongly pushing back on what @RandPaul said.
Even if #flu shots not completely ef… https://t.co/Fq6J7pM8D8",FALSE,0,DonnaYoungDC,3/5/19 16:31,TRUE,1.10297E+18,1.10297E+18,593813785,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DonnaYoungDC,0,FALSE,FALSE,NA,NA,,,
Have you seen the latest snow totals from @WasatchSnow for this upcoming storm cycle? Anyone else finding themselve… https://t.co/Pa0M1jP6OO,FALSE,3,NA,3/5/19 16:30,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",snowbasinresort,0,FALSE,FALSE,NA,NA,,,
"The CDC reports that Indiana's flu season is peaking right now. With that in mind, our corporation nurse has some h… https://t.co/eCRLtfdKVy",FALSE,0,NA,3/5/19 16:30,TRUE,NA,1.10297E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",SouthernHancock,0,FALSE,FALSE,NA,NA,,,
"The single best way to prevent seasonal flu is to get vaccinated each year, but good health habits like covering yo… https://t.co/ZLQzcRN3Iz",FALSE,2,NA,3/5/19 16:29,TRUE,NA,1.10297E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",cincihealthdept,0,FALSE,FALSE,NA,NA,,,
Combating Cold and Flu Naturally https://t.co/9rfq4rdJ1r https://t.co/BLZ0zazD4h,FALSE,0,NA,3/5/19 16:29,FALSE,NA,1.10297E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",B_brookPatch,0,FALSE,FALSE,NA,NA,,,
Having the stomach flu on packzi day is homophobic,FALSE,2,NA,3/5/19 16:29,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",deepfriednick,0,FALSE,FALSE,NA,NA,,,
@kmartel_sports I’ll be there in spirit. I was diagnosed with the flu yesterday and will be watching from home. Let’s go Preds!!!!,FALSE,0,kmartel_sports,3/5/19 16:28,FALSE,1.10295E+18,1.10297E+18,284160263,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SheriSmith273,0,FALSE,FALSE,NA,NA,,,
"FutureDanger Indicator: FLU DEATHS MENACINGLY MOUNT
HeatMap Column 4&gt; https://t.co/1eP0jmhTwq
 #FluDeaths… https://t.co/lUbE4LIaNH",FALSE,0,NA,3/5/19 16:28,TRUE,NA,1.10297E+18,NA,"<a href=\http://www.futuredanger.com/\"" rel=\""nofollow\"">Warning FutureDanger App</a>""",FD_SHTFWarning,0,FALSE,FALSE,NA,NA,,,
While I’m home recovering from the flu I decided to educate myself and watch as many Harry Potter movies as I can. #HarryPotterNewbie,FALSE,1,NA,3/5/19 16:27,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Yasmodge,0,FALSE,FALSE,NA,NA,,,
