location
New York
"Maryland, USA"
"lexington, ky"
Canada
"Arkansas, USA"
"Baltimore, MD"
1Dadvid
"Providence, RI"
Yorkshire 
"Canada, Ottawa"
"Virginia Beach, Virginia"
"Sioux Falls, SD"
usa
"Pennsylvania, USA"
"Pittsburgh, PA "
"Richmond Hill, Ontario"
United States
PG Maryland 
Buffalo
"Union Beach, NJ"
Brooklyn
"New York, NY"
Philly
"Springfield, IL"
"South Carolina, USA"
Ohio
NJ all day
JUPITER
Ontario Canada 
United States of America
"Winnipeg, Manitoba, Canada"
"Fayetteville, NC"
Ohio
Canada
"District of Columbia, USA"
"Ontario, Canada"
"Randleman, NC"
Ohio
"Saginaw, MI"
"Phoenixville, PA"
TEXAS
"Atlanta, GA, USA"
"Washington, DC"
"Hartford, CT"
"Holmen, WI"
Canada
"Philadelphia, PA"
"MONTREAL, QUEBEC"
"Toronto, Ontario"
"Stratford, CT"
"Bucks County, PA"
"Louisville, TN"
"New Jersey, USA"
Salt Lake City
"Omaha, NE"
Nowhere
Magic Kingdom
ontario canada
US
"Youngstown, OH"
"Minnesota, USA"
"North Ridgeville, Ohio"
"Boston, MA"
"New York, USA"
"SCHILLER PARK, IL"
Utahhhh
"Statesboro, GA"
Canada
"Deerfield, IL"
"Washington, DC"
"Arnold, MD"
"Delaware, USA"
"Hermitage, PA"
"Radford, VA"
"Columbus, OH"
"Boston, MA"
Georgia 
"Oswego, IL"
"New Brunswick, Canada"
"Pittsburgh, PA"
australia
Bahamas
"Cincinnati, OH"
"Toledo, OH"
Ohio
"Washington, DC"
"Dubuque, IA"
lala land
"Atlanta, GA"
"Nashville, TN"
United States
"Michigan, USA"
Ontario Canada
West Michigan
"Tampa, FL"
"Mississauga, Ontario CANADA"
"Massachusetts, USA"
Canada
"Lansing, MI"
GEORGIA
Jamaica
"Orlando, FL"
"Kansas City, MO"
"Asheville, NC"
"Louisiana, USA"
"Columbus, OH"
"Minneapolis, MN"
"Macon, GA"
"Illinois, USA"
"Delaware, USA"
"Hampton, NH"
"Shawnee, OK. 74801"
Norway
"Jeffersonville, Indiana"
"Florida, USA"
"St. Paul, MN"
New York City
South Wales
"Greenville, SC"
"Norfolk, VA"
Maspeth / Brooklyn
"Atlanta, GA"
"Cincinnati, Ohio"
Wonderland  
Niagara Falls
"Connecticut, USA"
"Hillsboro, OH"
"Warner Robins, Georgia"
Ohio
"Connecticut, USA"
chicago
"London, Ontario"
USA
"Pittsburgh, PA"
"Montréal, Québec"
United States
Global NYC
"Cincinnati, Ohio"
California 
"Oakville, Ontario"
"Norfolk, VA"


"Baltimore, MD."
Tennessee
"North Carolina, USA"

"Ohio, USA"
"Ohio, USA"
"Spartanburg, SC"
#cor
"South Carolina, USA"
"Texas, USA"
NEW YORK CITY
Norway
"Bixby, OK"
"Detroit, MI"
East of Toronto
"Gahanna, OH"
"Scranton, PA"
"Indianapolis, IN"
jangal818
"Charlotte, NC"
"Brooklyn, NY"
South Wales
Milwaukee
"Washington, DC"
Earth
"South Burlington, Vermont"
Wiltshire
central IL
"New York, NY"
"South Carolina, USA"
"Fairfield, CT"
"Denver, CO"
"CT, USA"
somerset
Denver
"Cincinnati, OH"
"New York, NY"
Switzerland
illinois
"Florida, USA"
"Indianapolis, IN"
"York, PA"
south philly 
United States
"Bloomington, IN"
"Clearwater, FL"
ash grove mo.

"Rockport, MA"
"Ohio, USA"
United States
Canada - USA
North Devon 
Near Gods blessings
"New York, NY"
"De Soto, KS"
"Chicago, IL"
"Pennsylvania, USA"
"Florida, USA"
"Tallahassee, Florida"
"California, USA"
"Texas, USA"
"Washington, USA"
"Grenada,MS"
New YORK
Buffalo
United States
"Washington, USA"
"pittsburgh, pa"
"Denver, CO"
"Manti, Utah"
"Lewistown, PA"
"Westland, MI"
United States
The Great State of Ohio
ₙₑbᵣₐₛₖₐ
"Texas, USA"
"Nashville, TN"
"New York, USA"
California
"Waynesville, NC"
"Portland, ME"
"Tennessee, USA"
"Ontario, Canada"
"California, USA"
"Lynchburg, VA"
Nashville or Los Angeles 
"Boston, MA"
"Texas, USA"
"Lansing, MI"
fletcher💞
New York
"Detroit, MI"
Albuquerque
"Cleveland, OH"
"New York, USA"
texas 
NYC
"Bristol, TN"
"Long island, NY"
"Massachusetts, USA"
"Louisville, KY"
"Miami, FL"
California
"Wake Forest, NC"
"Washington, DC"
Wisconsin
Chicago
"West Palm Beach, FL"
"Atlanta, GA"
"Columbia, Missouri"
"Atlantic City, NJ"
"Columbus, OH"
United States
"Moore, OK"
Canada
"California, USA"
Toronto
"Denver, CO"
"Savannah, GA"
"Tallahassee, FL"
"Brooklyn, NY"
"Indianapolis, IN"
"Tampa, Fl"

Texas
"Massachusetts, USA"
"Toledo, OH"
"Nashville, TN"
"Charlotte, NC"
"Brighton, MI"
"New York, NY"
"North Carolina, USA"
"Brownsburg, IN"
Ohio
"Hamilton, AL"
Toronto
NC
"Lawrence, KS"
New Zealand
New York
KS
"Edina, MN"
"Paducah, KY"
"Butler, PA"
"DuPage County, IL"
"Knoxville, TN"
"California, USA"
"Akron, OH"
"Oklahoma, USA"
Oregon
USA
California
Virginia
"Boston, MA"
"Carmel, IN"
"Ottawa, Ontario"
"New York, NY"
Oregon
"Florida, USA"
"Alabama, USA"
"Fenton, MI"
"New York, USA"
"Hamilton, OH"
"Washington, USA"
"Vegas, USA"
Dixie

"New York, NY"
"Birmingham, AL"
Texas
"Oblong, Il."
 Australia
"Denver, CO"
"Howell, MI"
"Butler, Pa USA"
"Wisconsin, USA"
Delaware 
"The Abyss, USA"
"New Mexico, USA"
"Norfolk, VA"
"Northampton,Massachusetts, USA"
"tuskegee,al"
"Rainbow City, AL"
Vienna VA
"Dinwiddie, Virginia"
"Philadelphia, PA"
"Philadelphia, PA"
Shit Creek
Pasadena MD
"Kalamazoo, MI"
"Ferndale, MI"
"New York, NY"
"Moline, IL"
"Texas, USA"
"Pittsburgh, Pa"
"West Virginia, USA"
"Toledo, OH"
"Springfield, MO "
Colorado
"Clay County, MO"
"Detroit, MI"
"Scottsburg, IN"
University of South Florida
"New York, NY"
Rochester Ny
"Virginia, USA"
"Ithaca, NY"
"Chicago, IL"
"Omaha, NE"
"Flagstaff, AZ"
United States
Canada
"Georgia, USA"
"Kent, OH"
"Oregon, USA"
"Birmingham, AL "
"Illinois, USA"
"Dix Hills, NY"
United Nations 
"Mobile, AL"
NYC
"Charleston, SC"
Gotham City
"Pittsburgh, Pa"
"Charleston, SC"
Australia
"West Union, OH"
"Orlando, FL"

"Maryland, USA"
"Lexington, TN"
mid michigan
"Boston, MA"
"Leesburg, VA"
"Washington, D.C."
"Toronto, Ontario"
"Fayetteville, TN"
"Oklahoma City, OK"
"Zena, Oklahoma"
"Shawnee, OK, USA"
United States
"Muskogee,Ok"
"Toronto, Ontario"
"New York, NY"
"Florida, USA"
"Memphis, TN"
"Janesville, Wisconsin"
"Muscle Shoals, AL"
"Burton, MI"
"Lexington, SC"
New York State
"Kentucky, USA"
United States
"Memphis, TN"
oregon
Philly
North Carolina
"Conway, AR"
"Indiana, USA"
"Toronto, ON"
"Lafayette, IN"
"Wakefield, MA"
"Ankeny, IA"
"Georgetown, Washington"
"Pittsburgh, PA"
"Murfreesboro, TN"
"Chicago, IL"
Nc
"Pemberton, NJ"
Illinois
United States
"Newberry, SC"
Ireland
USA
"New York, NY"
United States
"Small Town, Michigan"
new york
"Bethlehem, Pennsylvania"
"Hamilton, OH, USA"
Massachusetts
"Minneapolis/St. Paul, MN"
"Philippi, WV"
Ground Zero
"Kansas, USA"
"Denver, NC"
"Boston, MA"
"California, USA"
"Tennessee, USA"
"Miami, FL"
Texas
United States
"Atlanta, Georgia "
"Arlington Heights, IL"
"Illinois, USA"
"Birmingham, AL"
"Hickory, NC"
"Columbus, OH"
"Hell, MI"
"Athens, GA"
"Alabama, USA"
"Buffalo, NY"
"Alliance, Ohio"
"Farmington, NM"
new york
United States
"Ontario, Canada"
"New York, NY"
"Philadelphia, PA"
"Hell, MI"
"Pennsylvania, USA"
"Memphis, TN"
"Denver, CO"
"Sarasota, FL"
Southside Chicago
"Napoleon, OH"
"Danville, KY"
"Topeka, KS"
"Philadelphia, PA"
"Chicago, Illinois "
United States
"Bronx, NY"
"Palm Bay, FL"
"Macon, GA"
South Carolina
"Red Bank, NJ"
"Stamford, CT"
"New Lexington, Ohio"
"Raleigh, NC"
"Chicago, IL"
"Ohio, USA"
Florida
"Sandy, Utah"

"Indiana, USA"
Chance
"Sweetwater, TN"
United States
DragonStone 
toronto
chicago
"Hartsdale, NY"
"Miami, FL"
"Kansas, USA"
"Virginia Beach, VA"
"Mississippi, USA"
new york
"New York, USA"
"Kansas City, MO"
"Summerville, SC"
"Manistee, MI"
"Minneapolis/St. Paul, MN"
kansas city
"Cincinnati, Ohio"
"Oxford, AL"
"Salt Lake City, Utah"
"Mississippi, USA"
United States
Central New York
"Gloversville, NY"
"Amarillo, TX"
LANDING New Jersey 
"Huntsville, AL"
"Ellerslie, GA"
"Omaha, NE"
"Stillwater, OK"
"Detroit, MI"
"Charlotte, NC"
"Rochester,NY"
New York
"Thomasville, NC, USA"
"Winder, GA"
"Kirtland, OH"
Canada
"Pennsylvania, USA"
Kentucky
"Louisville, KY"
"Ashtabula, OH"
"Holden, MA"
"Charleston, SC"
"Pittsburgh, PA"
"Iowa City, Iowa"
"Chicago, IL"
Oologah Oklahoma 
The City of Seven Hills
United States
"Kingston, Canada"
"St Louis, MO"
"Nashville, TN"
"Minneapolis, MN"
"Worcester, MA"
"Knoxville, Tennessee"
"Virginia Beach, VA"
"Halifax, Nova Scotia"
"Baltimore, MD"
"Montreal, Canada"
"Texas, USA"
Canada
"Chicago, IL"
"Florida, USA"
canada
Northern VA/Washington DC
United States
"South Lebanon, OH"
Fort Lauderdale Florida
"Cincinnati, OH"
"Cleveland, OH"
"Washington, USA"
"Loganville, GA"
Montreal / Ottawa
"jacksonville, FL "
"California, USA"
"Ohio, USA"
"Pittsburgh, PA"
"Kansas, USA"
"Nova Scotia, Canada"
"Ohio, USA"
"Tampa, FL"
"Missouri, USA"
"Watertown, CT"
"Neptune, NJ"
United States
"Chicago, IL"
Chicago
"Pennsylvania, USA"
Metro DC
"Indianapolis, IN"
Central Missouri
"tulsa, ok"
"Fishers, IN"
"Chicago, IL"
"Washington Court House, Ohio"
"Baldwin City, KS"
"Little Rock, Arkansas"
Ireland
"Tampa, FL"
"Chesapeake, VA "
"Cleveland, OH"
Texas
"Clearfield, UT"
Rochester NY
"Louisiana, USA"
United States
"Texas, USA"
Tampa Florida
Traverse City
Charm City
"North Carolina, USA"
New York City
Univ. of Alabama
"Wisconsin, USA"
Knoxville
"Alpharetta, GA"
Canada
"Weston, FL"
"Columbus, OH"
"Panama City, FL"
Washington D.C.
"Chicago, IL"
NYC
"New Jersey, USA"
"Ohio, USA"
"Hollywood, FL"
Minnesota
Tennessee
new york
"California, USA"
STL
"Miami, FL"
"Royal Oak, Michigan"
"Myrtle Beach, SC"
"Barrie, Ontario "
"Roanoke, VA"
"Charleston, SC"
"West Warwick, RI"
"Morristown, TN"
Canada
Knoxville
"Clearwater, FL"
"New York, NY"
"Texas, USA"
West Virginia
"Ohio, USA"
"Atlanta, GA"
NARNIA!
Washington
"Schodack Landing, NY"
"Cincinnati, OH"
"Alabama, United States"
United States
"North Carolina, USA"
"Tennessee, USA"
Great state of Tennessee
Harlem New York
Knoxville
Nebraska
"Greensboro, NC"
RockyTop
"Florida, USA"
"Connecticut, USA"
"Asheville, NC"
lewisburg
"Pennsylvania, USA"
"Birmingham, AL"
Ohio
Champaign County Illinois
United States
"Oregon, USA"
northeast PA

"Montgomery, Alabama"
"Binghamton, NY"
"Wisconsin, U.S."
"Daytona Beach, FL"
"Oregon, USA"
"Atlanta, GA"
"Bradenton, FL"
"Colorado, USA"
"Sunrise, FL"
South Jersey/Philadelphia
Boston
Toronto
"Pemberton, NJ"
Sweden
"Tennessee, USA"
"Oregon, USA"
"Charlottesville, VA"
"New York, NY via Atlanta, GA"
"Columbus, IN"
New Mexico USA
"Texas, USA"
Kentucky
"Parsippany, N.J."
"Indiana, PA"
"Muncie, IN"
"Alabama, USA"
"Amherst, MA"
"Boston, MA"
NYC
"Cleveland, OH"

Canada
"Kentucky, USA"
"Riviera Beach, FL"
nyc
"Denver, CO"
Cedar Rapids
"Atlanta, GA"
"Palm Beach County, FL"
Saint Louis University
"Germantown, MD"
"Maryville, Tennessee"
The Fire Swamp
"West Palm Beach, FL"
"Toledo, OH"
Sweden
USA
Canada
"Norfolk, VA"
USA
"Toronto, Ontario"
"Nassau County, NY"
"Cincinnati, Ohio"
2846 SOM Center Rd. 44094
"Gunnison, CO"
"Chicago, Illinois"
"Midwest, USA"
"Boston, MA and Providence, RI"
"Long Island, New York"
Norway
"Knoxville, TN"
"Cambridge, MA"
"By the side of the river, CA"
Earth
Ohio
NYC
"Denver, CO"
United States
"California, USA"
"New York, NY"
"New York, NY"
"St Francis, WI"
Canada
"Chattanooga, TN"
California
931
Charleston SC
"Granger, IA"
"Tampa, FL"
"New Hampshire, USA"
New York City
"Buffalo, NY"
"Manhattan, NY"
Kingston
"Florida, USA"
"Detroit, MI"
New Zealand
"Albuquerque, NM"
Connecticut & Rhode Island
New York City
"Boston, MA"
"Albuquerque, NM"
U.S.
Bolivia
"Omaha, NE"
USA
"Charleston, SC"
"St. Louis, MO"
"Halifax, NS"
Canada
United States

Texas
"Chicago, IL"

"Washington, USA"
Netherlands
United States

"Toronto, Canada"
"Independence, MO"
Canada
"Ontario, Canada"
"Texas, USA"
"Edgewater, NJ"
"Mystery, USA"
"warwick, ri"
"Pasco, FL"
Wherever the wind takes me!
"State College, PA"
Ireland
United States
"Georgia, USA"
"Minneapolis, Mn"
"Denver, CO"
"Brooklyn, NY"
"Jacksonville,FL"
Toronto
"Dayton, OH"
"California, USA"

Central Iowa
Canada 
Rosemount MN
"Boston, MA"
"South Carolina, USA"
"Washington, DC"
"Staunton, VA"
"55439, USA"
"London, OH"
United States
"Tupelo, MS "
"Simpsonville, SC"
Canada
"Chicago, IL"
"Manhattan, NY"
"Port Hope, Ontario"
"Norfolk, VA"
"Fort Mill, SC"
"Louisville, KY"
"Boston, MA"
"Pekin, Illinois"
"Virginia Beach, VA"
"Tahlequah, OK"
"Chicago, IL"
"Fairfield, Connecticut"
"Illinois, USA"
"Chicago, IL"
Ireland
"Ontario, Canada"
"Richmond, VA"
United States
United States
Boston
"Clarington, Ontario"
Philadelphia
"Weehawken, NJ"
"Toronto, Canada"
Nashville
"Florida, USA"
clinton
"Bronx,New York"
"Swansboro, NC"
United States
Illinois
"Chadbourn, NC"
"Orlando, FL"
In the coop
"Fort Lauderdale, Florida"
"Pembroke, NC"
"Boston, MA"
"St Louis, MO"
"Texas, USA"
"Miami, FL"
"Raleigh, NC"
District of Columbia
"greenville, nc"
"Washington, DC"
"Detroit, MI"
Florida
"Charlotte, NC"
"Owensboro, KY"
Northwest Arkansas ❤️🐗
"Pennsylvania, USA"
"Windsor, Ontario"
"Maine, USA"
Wide Awake
"Brooklyn, NY"
"Cleveland, OH"
"Milwaukee, WI"
"State College, Pa."
United States

United States
Omaha Nebraska
Texas
"Simmons College, Boston MA "
Texas
"Chattanooga, TN"
Mentor
"New York, New York"
"Mississippi, USA"
"Ottawa, ON"
"Minnesota, USA"
Texas
kennesaw
"Baltimore, MD"
"Miami, FL"
"Buffalo, New York, USA"
Nowhere USA
"Crystal Lake, IL"
"South Carolina, USA"
Wisconsin
"Indiana, USA"
West-Central Indiana
"Littleton, Colorado"
"California, USA"
United States
"Omaha, NE"
"Milwaukee, WI"
"Tulsa, OK"
"Florida, USA"
Canada
"Pennsylvania, USA"
"Salt Lake City, Utah"
"Enfield, Middlesex "
"South Bruce Peninsula, Ontario"
GREECE
New York
Toronto
United States
Earth
"Arlington, MA"
"Texas, USA"
"Texas, USA"
Cincinnati
"Nashville, TN"
"Philadelphia, PA"
"Tallahassee, FL"
"Columbus, OH"
Toronto
"Jackson, OH"
"Oregon, USA"
"Minneapolis, MN"
Ky
Minneapolis
"Hamilton, OH"
"Syracuse, NY"
Canada
"Columbus, Ohio"
"Ohio, United States"
Denmark
New York State
"New York, NY"
"Orlando, FL"
"North Little Rock, AR"
"Minnesota, USA"
"Milton, Pennsylvania"
Florida
NYC
United States
"Virginia Beach, VA"
New York City
Boston
United States
Wisconsin
"New York, NY"
The moon🌚
philadelphia
"Texas, USA"
indianapolis
New York
"Waterloo, Ontario"
"Brooklyn, NY"
"Greensboro, NC"
New York
"New York, NY"
"Long Island, NY - Brooklyn, NY"
"Texas, USA"
"Grand Rapids, MI"
"Washington, DC"
"Tennessee, USA"
"Edmonton, Alberta"
"Cottage Grove, MN"
"London, Ontario"
"Indianapolis, IN"
Wisconsin
Virginia Beach Va
West Virginia
"NC, USA"
"Fort Lauderdale, FL"
Earth
"Indianapolis, IN"
"North Charleston, SC"
Miami
"Ontario, Canada"
"Chicago, Illinois"
Pittsburgh
United States
"New York, NY"
USA
"Baltimore, MD"
"Louisiana, USA"
"Fairfax, VA"
"Grayslake, illinois"
Texas
Philadelphia
"Missouri, USA"
"Sheboygan, WI"
"Pawnee, Indiana"
"Bellevue, NE"
United States
"Chattanooga, TN"
"Chicago, IL"
"Columbus, OH"
"Tulsa, OK"
USA
Norway
Cornfields
United States
"Northern California, USA"
"Brooklyn, NY & Manchester, UK"
"Toronto, Ontario"
"Nevada, USA"
hello wisconsin
"Bloomington, IN"
OKC 
"Maryland, USA"
"Chapel Hill, NC"
"Mobile, Alabama"
"California, USA"
United States Minor Outlying I
"Baltimore, MD"
"Little Rock, AR"
Houstatlanta
"Baltimore, MD"
"Rosewood, Pennsylvania"
"Cambridge, MD"
Jamaica
"Bridgehampton, NY"
Canada
"Raleigh, NC"
"New York, USA"
"Bellwood, PA"
"Tuscaloosa, AL"
"Chicago, IL"
Missouri
"Tampa, FL"
"Toronto, Ontario"
"Jacksonville, FL"
"Oak Creek, WI"

"Tulsa, OK"
"Gainesville, FL"
"Des Moines, Iowa"
Canada
Arizona
United States
New York
"Maine, USA"
"Toronto, Canada"
"Ada, OK"
"Detroit, MI"
"Mobile, AL"
Brooklyn
Canada
"Wisconsin, USA"
"Pittsburgh, PA"
texas
"Terre Haute, IN"
"New York, NY"
"Idaho, USA"
Canada
"Toronto, Ontario"
"Columbus, OH"
"Philadelphia, PA"
"St. Petersburg, FL"
"Indiana, USA"
Hampshire
"Chicago, IL"
RVA 
"East Alton, IL"
"Rogers, AR"
"Brampton, Ontario"
"Concord, NC"
"Washington, DC"
"Pennsylvania, USA"
"Massachusetts, USA"
"Lawrenceville, GA"
Northern Georgia
"Nashville, TN"
"Baltimore, MD"
Washington D.C.
"Rockford, IL"
"Toronto, Ontario"
"Oswego, NY"
Eastlake
Kansas City
"Green Bay, WI"
"Crab Orchard, KY"
"California, USA"
Charlotte NC
United States
"Charlotte, NC"
"Framingham, MA"
Nova Scotia
"Ohio, USA"
Florida
Atlanta
Jamaica
"Mississippi, USA"
"Ontario, Canada"
"Cranbury, NJ"
"Denver, CO"
"Kentucky, USA"
"Buffalo, NY"
"Plattsburgh, NY"
"Delaware, USA"
"Hartselle, AL"
"Arkansas, USA"
"California, USA"
"Richmond, VA"
"Accokeek, MD"
"Lake George, NY"
"Kentucky, USA"
"Toronto, Ontario, CAN"
"Mooresville, NC"
"Saint John,New Brunswick"
"Marietta, GA"
VT
FALSE
Kitchener
ohio
"Alex, OK"
"Cadillac, MI"
"Clinton Township, Michigan"
"Fairfax County, Virginia"
Quebec
"Missouri, USA"
"Illinois, USA"
"Columbus, Ohio, USA"
"Florida, USA"
DMV
"Maryland, USA"
"Spring Hill, TN"
Marshall VA
Appalachia
"Johnston, RI "
Cape May NJ
"New York, USA"
FALSE
Nyc
St Louis
"Toronto, Ontario"
DeWitt NY
"North Carolina, USA"
"Cambridge, MA"
"Scarborough, Ontario"
West By God Virginia
"Ottawa, Ontario"
"Chicago, IL"
Canada
"Stony Brook, NY"
"North Carolina, USA"
"3595 canton rd, Marietta, GA "
California
"Brattleboro, VT"
"Ontario, Canada"
"Raleigh, NC"
USA
"Germantown, MD"
"New York, USA"
Canada
Wisconsin
Florida💕
"Sterling, Illinois"
"Raleigh, NC"
"Wynne, Ar "
"Washington, USA"
Pittsburgh
anywhere USA
"Missouri, USA"
Western Kentucky
"New York, NY"
"Orlando, FL"
"Rochester, MN "
"Chicago, IL"
"Naples, FL"
Jamaica
"Little Rock, AR"
"Pittsburgh, Baltimore, NYC"
"baltimore, md"
"North Carolina, USA"
"New York, NY"
"New Jersey, USA"
Kentucky.
Ireland.
USA
Birmingham.
toronto
"Roanoke, VA"
"Alpharetta, GA"
Minnesota
"Texas, USA"
"South Carolina, USA"
Savannah GA
"Boston, MA"
"Pittsburgh, PA"
picardonhealth
"Kansas City, MO"
Canada
NC
"Winston-Salem, NC"
"Cleveland, OH"
"Brewster, NY"
Jamaica
"Florida, USA"
"Iowa Park, TX"
"Maryland, USA"
"New York, USA"
"Fairfax, VA"
United States
"Mississippi, USA"
"Florida, USA"
Essex 
"East Coast, USA "
"Halifax, Nova Scotia"
"Clarks Summit, PA"
Yorkshire
"Ohio, USA"
"Albany, NY"
AID 
wonderland
Cincinnati OH
"Bluffton, SC"
Delaware
"South Beach, FL"
Ireland
all over the gaff
"Rehoboth Beach, DE"
"Worland, WY"
Inner City
"Pennsylvania, USA"
"Kansas City, MO"
"Steubenville, OH"
illinois
Hampshire
"Wilmington, Delaware"
United States
"Warrior, Alabama"
Auburn | Birmingham | Atlanta
Land of Enchantment
California
"Mo-town, nc "
"Indiana, USA"
"Massachusetts, USA"
Toronto
Essex
"Landover, MD"
Etats-Unis
"Fenton, MO"
"Fenton, MI"
"Piketon, Ohio"
"Cleveland, OH"
The Bay
Long Island
Pennsylvania
"Texas, USA"
"Columbus,Ohio"
Chicago
"North Carolina, USA"
Ireland
"Greensboro, North Carolina"
"Gainesville, FL"
Wish I was in New York
dalton
New York
"Rock Falls, IL"
West Virginia
New York
"Alabama, USA"
United States
"Macon, GA"
United States
LA + Chicago
"New York, NY"
"California, USA"
"London, when not in New York"
"Olathe, KS"
757 VA
"Spfld, MO"
"Toronto, Ontario"
Canada
California
england.
Minneapolis
"Texas, USA"
"Texas, USA"
"Pocatello, ID"
"Mableton, GA"
"Charlotte, NC"
Bermuda
United States
"New York, USA"
"Battle Creek, MI"
"Jackson, MI"
"Massachusetts, USA"
"Puebla, México"
"Kansas City, MO"
Midwest USA
Mars
"California, USA"
Ireland
NYC
Texas
"Clairton, Pennsylvania"
NYC
"New York, NY"
"Ohio, USA"
"Beggs,Ok"
Texas
"Denver, CO"
"Denver, Colorado, USA"
"Cortez, Colorado"
"Winston-Salem, NC"
In the arms of America
"Texas, USA"
"Westport, MA"
"Charlottesville, VA"
"South Carolina, USA"
"Louisville, Ky"
Cheyenne wyoming
"New York, USA"
"Ohio, USA"
Chicago
NY & NJ
United States
"Norristown, PA, USA"
Mexico City
"Missouri, USA"
The Bay😎
"South Carolina, USA"
"New York, NY"
"Oregon, USA"
"Herndon, VA"
"Winter Springs, FL"
"Long Island, NY "
"Aguascalientes, Mexico"
Washington 
"Delaware, USA"
"Dover, DE"
ATX
"Wichita Falls, TX"
"Springfield, VA"
"Casper, WY"
Last door on the left 😬
"Bloomingdale, IL"
"Moulton, AL"
"Colbert, Ok"
"Desoto, Missouri"
"North Carolina, USA"
"Buffalo, NY"
"Atlanta, GA"
"Westchester, NY"
"Chapel Hill, NC"
"Kansas, USA"
"Boca Raton, FL"
New York
CBB HOUSE (Norfolk)
"Augusta, GA"
"Champaign, IL"
"Mississauga, Ontario"
"Meridian, MS"
"Kansas, USA"
Gaylord
Alabama
"Ottawa, Ontario"
"Denver, CO"
Canada
"Illinois, USA"
"Denver, CO"
"Massachusetts, USA"
Georgia
bos
Anadarko
"Mechanicsville, VA"
Jamaica
United States
Jamaica
"Florida, USA"
"North Canton, OH"
"Ogden, UT"
Canada
Earth
"Chicago, IL"
University of Minnesota
"Scottsville, KY"
"Denver, Colorado"
"Oklahoma City, OK"
Australia
"Jackson, TN"
"Bryant, AR"
United states
"Bronx, NY"
"Richmond, KY"
"California, USA"
Indiana
"Maumelle, Arkansas, USA"
"Atlanta, GA"
"Bloomington, IN "
"New York, NY"
"Maryland, USA"
"Myrtle Beach, SC"
The Top
"East Brunswick, NJ"
"Lockport, IL"
"Pensacola, FL"
"Texas, USA"
"Chicago, IL"
"Madison, WI"
"Cape Coral, FL"
"Hartland, Michigan"
"Florida, USA"
"Arkansas, USA"
Cincinnati Ohio
wonderland
new hampshire 
Waterbury C.T.
United States
Eastside
NYC
"Chicago, IL"
"St Louis, MO"
"Liberty, Mo"
"Chipley, FL"
United States
New Zealand
Florida 
Boston
Denver Colorado
Denver
bytekast
"Indianapolis, IN"
"Pittsburgh, PA"
NM 
United States
"Miami Gardens, Fl"
boston
"California, USA"
"Summerville, SC"
"Texas, USA"
Delaware USA
"Philadelphia, PA"
"Richmond, KY"
"Chicago, IL"
United States
"N. Ft. Myers, Fl."
"New York, New York"
"Cincinnati, OH"
"Greenwood, IN"
"Charleston, WV, U.S.A."
"Ohio, USA"
"St Paul, MN"
"Illinois, USA"
VT
ALABAMA
"Lakeland, FL"
"Texas, USA"
"Texas, USA"
United States
"Oregon, USA"
"Manhattan, NY"
Canada
Belgium
"Raleigh, NC"
"Tennessee, USA"
United States
"Missouri, USA"
"Quebec, Canada"
"Cincinnati, OH"
Moline IL
"Lexington, KY"
"California, USA"
"Pittsburgh, PA"
"Salt Lake City, UT"
"Boston, MA"
"Idaho, USA"
"Starkville, MS"
"Boston, MA"
"Washington, USA"
"Washington, DC"
"Charleston, SC"
"Springfield, MO"
"Florida, USA"
"Kinston, NC"
Maine
"Mobile, AL"
"Milwaukee, WI"
"Cave Creek, AZ"
"Washington DC Metro Area, USA"
"Kalamazoo, Michigan"
"Washington, DC"
"West Palm Beach, FL"
"Illinois, USA"
Jersey City
"Evansville, IN"
"Orlando, FL"
"Texas, USA"
"Indianapolis, Indiana"
Upstate NY
"Baltimore, MD"
"Arkansas, USA"
"New York, USA"
"Memphis, TN"
Earth
"Miami Beach, FL"
"New York, NY"
"Fredericksburg, VA"
"Mississippi, USA"
"Annapolis, MD"
with my babe
"Columbus, OH"
"Fort Wayne, IN"
KY
"Roanoke, VA"
Wichita Kansas
"Florida, USA"
"Powell, TN"
"Columbus, Georgia"
"Manhattan, NY"
"Toronto, Ontario"
"California, USA"
"Morgantown, WV"
"Alabama, USA"
Calvert High School 
Camp Crystal Lake 
"Manhattan, NY"
"Washington, USA"
Philadelphia
"Wisconsin, USA"
"Indianapolis, IN"
"Chicago, IL"
"Trauma land, USA"
"New Jersey, USA"
"Arkansas, USA"
"birmingham,al"
Arkansas
United States
"Tallahassee, FL"
"Birmingham, AL"
"Chicago, Il"
Baltimore
Greenville S.C
New York City
"Cedar Rapids, IA"
"New York, NY"
Down the street
USA
"Searcy, AR"
California
"Toronto, Ontario"
"California, USA"
"Russellville, AR"
"Washington, USA"
"Arlington, VA"
United States
"Missouri, USA"

"Provo, UT"
"Long Island, NY"
"Greeley, CO"
North America
"Bristol, Virginia"
United States
USA
"Lexington, Kentucky"
"Hawaii � Washington, DC"
"Chattanooga, TN"
"Muskegon, MI"
"Anywhere, America"
Wichita
DURHAM
"Dallas, PA"
"Charleston, SC"
"Eufaula, OK"
"Panama City Beach, FL"
"Paducah, KY"
"Kent, Ohio"
"Indianapolis, IN"
"Philadelphia, PA"
"Nashville, TN"
United States
"Brooklyn, NY"
Texas 
"Greenville, KY"
"Long Island, NY"
Earth
"North Carolina, USA"
"Ontario, Canada"
